,,mean
,,depth
basinid,year,
ARA,1950.0,49.64857142857143
ARA,1951.0,56.0
ARA,1952.0,65.92266666666667
ARA,1953.0,65.05250000000001
ARA,1954.0,67.51555555555557
ARA,1955.0,64.19050000000001
ARA,1956.0,62.78999999999999
ARA,1957.0,74.90357142857144
ARA,1958.0,48.52
ARA,1959.0,60.434999999999995
ARA,1960.0,61.69200000000001
ARA,1961.0,68.418
ARA,1962.0,66.2475
ARA,1963.0,74.035
ARA,1964.0,66.325
ARA,1965.0,67.83200000000001
ARA,1966.0,27.969333333333335
ARA,1967.0,94.84125
ARA,1968.0,57.866666666666674
ARA,1969.0,41.550000000000004
ARA,1970.0,79.71000000000001
ARA,1971.0,62.27333333333333
ARA,1972.0,62.81666666666666
ARA,1973.0,48.5
ARA,1974.0,51.08142857142857
ARA,1975.0,57.56999999999999
ARA,1976.0,78.67368421052632
ARA,1977.0,69.73333333333333
ARA,1978.0,38.7
ARA,1980.0,63.46666666666667
ARA,1981.0,69.1
ARA,1982.0,78.1
ARA,1983.0,76.30000000000001
ARA,1984.0,44.79999999999999
ARA,1985.0,56.45
ARA,1986.0,59.43333333333334
ARA,1987.0,61.0
ARA,1988.0,61.29999999999999
ARA,1989.0,63.23333333333333
ARA,1990.0,54.39380952380951
ARA,1991.0,20.65
ARA,1992.0,65.03333333333335
ARA,1993.0,58.839999999999996
ARA,1994.0,118.16666666666667
ARA,1995.0,61.26666666666667
ARA,1996.0,60.804827586206905
ARA,1997.0,73.56
ARA,1998.0,64.8
ARA,1999.0,206.2
ARA,2000.0,68.2
ARA,2001.0,70.73333333333333
ARA,2003.0,77.69833333333334
ARA,2004.0,74.73333333333333
ARA,2005.0,81.10000000000001
ARA,2007.0,72.16666666666667
ARA,2009.0,125.4
ARA,2010.0,74.56666666666666
ARA,2011.0,77.53333333333333
ARA,2012.0,79.46666666666667
ARA,2013.0,95.83000000000001
ARA,2014.0,107.7
ARA,2015.0,103.5
ARA,2016.0,110.6
ARA,2017.0,109.55000000000001
ARA,2018.0,112.69999999999999
ARA,2019.0,81.89999999999999
AVR,1930.0,162.92000000000002
AVR,1931.0,235.32333333333335
AVR,1932.0,105.0
AVR,1934.0,397.0
AVR,1937.0,175.60133333333334
AVR,1938.0,176.98166666666668
AVR,1939.0,173.7042424242424
AVR,1940.0,173.4612048192772
AVR,1941.0,159.55717171717177
AVR,1942.0,173.62940298507462
AVR,1943.0,173.63733333333332
AVR,1944.0,182.85285714285712
AVR,1945.0,157.96761904761902
AVR,1946.0,163.57852760736193
AVR,1947.0,157.67884615384608
AVR,1948.0,170.97581395348834
AVR,1949.0,179.82656249999994
AVR,1950.0,176.1325581395349
AVR,1951.0,202.9391964285716
AVR,1952.0,183.56761316872428
AVR,1953.0,203.05598684210528
AVR,1954.0,209.94393617021277
AVR,1955.0,216.1909954751129
AVR,1956.0,220.55184931506855
AVR,1957.0,237.95279792746106
AVR,1958.0,258.9443678160919
AVR,1959.0,259.4636029411764
AVR,1960.0,256.3369117647059
AVR,1961.0,250.41645161290327
AVR,1962.0,272.58888059701496
AVR,1963.0,270.0574242424242
AVR,1964.0,259.5519999999999
AVR,1965.0,278.0546666666667
AVR,1966.0,270.58034782608695
AVR,1967.0,270.86301075268807
AVR,1968.0,294.1418888888887
AVR,1969.0,270.7718666666666
AVR,1970.0,282.9689189189189
AVR,1971.0,301.64523076923086
AVR,1972.0,212.03020202020193
AVR,1973.0,241.1266666666667
AVR,1974.0,309.1581249999999
AVR,1975.0,276.4725510204083
AVR,1976.0,281.43953124999996
AVR,1977.0,302.74673076923085
AVR,1978.0,303.0908955223881
AVR,1979.0,308.23044117647066
AVR,1980.0,322.5365441176471
AVR,1981.0,244.23798742138376
AVR,1982.0,321.419375
AVR,1983.0,314.5717045454545
AVR,1984.0,298.3806354515049
AVR,1985.0,331.3893359375002
AVR,1986.0,329.8606026365352
AVR,1987.0,332.23640394088665
AVR,1988.0,284.5268644067796
AVR,1989.0,287.88367346938776
AVR,1990.0,305.6449425287356
AVR,1991.0,324.08099999999985
AVR,1992.0,298.5184269662921
AVR,1993.0,301.6976288659794
AVR,1994.0,335.2387692307693
AVR,1995.0,228.93911904761907
AVR,1996.0,316.64203252032513
AVR,1997.0,305.8088349514563
AVR,1998.0,331.92164383561646
AVR,1999.0,317.2525974025974
AVR,2000.0,286.01756849315075
AVR,2001.0,312.6492265193371
AVR,2002.0,310.03763975155283
AVR,2003.0,300.38117647058806
AVR,2004.0,298.0758208955225
AVR,2005.0,274.2378527607364
AVR,2006.0,306.7745806451613
AVR,2007.0,261.6305426356589
AVR,2008.0,292.4516607773851
AVR,2009.0,272.9475
AVR,2010.0,273.8797560975608
AVR,2011.0,280.50401459854
AVR,2012.0,265.71053763440875
AVR,2013.0,275.8221164021164
AVR,2014.0,264.1802515723269
AVR,2015.0,242.04287128712886
AVR,2016.0,216.58610047846884
AVR,2017.0,254.48969111969117
AVR,2018.0,226.59454976303323
AVR,2019.0,249.33497005988022
AVR,2020.0,204.24428571428564
BIC,1931.0,2060.0
BIC,1948.0,165.0
BIC,1952.0,36.13166666666667
BIC,1953.0,43.23633333333333
BIC,1954.0,43.312
BIC,1955.0,40.271818181818176
BIC,1956.0,42.63909090909092
BIC,1957.0,41.401818181818186
BIC,1959.0,38.11333333333334
BIC,1960.0,41.821999999999996
BIC,1961.0,39.589999999999996
BIC,1962.0,39.04
BIC,1963.0,40.386
BIC,1964.0,79.3025
BIC,1965.0,91.10052631578948
BIC,1966.0,37.765
BIC,1967.0,80.87259259259261
